season,model week,location,target,type,entry,score,competition_week
2018/2019,MW61,HHS Region 3,Season peak percentage,Bin,Delphi-Epicast2,-0.12864440452768452,20
2018/2019,MW62,HHS Region 3,Season peak percentage,Bin,Delphi-Epicast2,-0.12787746137183043,21
2018/2019,MW63,HHS Region 3,Season peak percentage,Bin,Delphi-Epicast2,-0.12797136437447237,22
2018/2019,MW64,HHS Region 3,Season peak percentage,Bin,Delphi-Epicast2,-0.1278346379694366,23
2018/2019,MW65,HHS Region 3,Season peak percentage,Bin,Delphi-Epicast2,-0.12783383226545816,24
2018/2019,MW66,HHS Region 3,Season peak percentage,Bin,Delphi-Epicast2,-0.1278335941612317,25
2018/2019,MW67,HHS Region 3,Season peak percentage,Bin,Delphi-Epicast2,-0.12783341566597123,26
2018/2019,MW68,HHS Region 3,Season peak percentage,Bin,Delphi-Epicast2,-0.12783337150988477,27
2018/2019,MW42,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.5481617716332121,1
2018/2019,MW43,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.5267456965339656,2
2018/2019,MW44,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.4306735059539577,3
2018/2019,MW45,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.5399973635640911,4
2018/2019,MW46,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.5920644676720823,5
2018/2019,MW47,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.6359809218307122,6
2018/2019,MW48,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.52298694443427,7
2018/2019,MW49,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.5971278081830094,8
2018/2019,MW50,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.4579341770238978,9
2018/2019,MW51,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.4288173486288045,10
2018/2019,MW52,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.4193432643593966,11
2018/2019,MW53,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.5555992126353093,12
2018/2019,MW54,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-4.111062311920767,13
2018/2019,MW55,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-4.199089397701662,14
2018/2019,MW56,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.858360561907651,15
2018/2019,MW57,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-1.858360561907651,16
2018/2019,MW58,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-0.35648134934416326,17
2018/2019,MW59,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-0.12934242966157464,18
2018/2019,MW60,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-0.1278789275725908,19
2018/2019,MW61,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-0.12785202731071607,20
2018/2019,MW62,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-0.12783964506069867,21
2018/2019,MW63,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-0.1278343253142486,22
2018/2019,MW64,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-0.1278338386819946,23
2018/2019,MW65,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-0.12783350201954297,24
2018/2019,MW66,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-0.1278334366366935,25
2018/2019,MW67,HHS Region 4,Season peak percentage,Bin,Delphi-Epicast2,-0.12783339467387028,26
2018/2019,MW42,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-1.3342175466499677,1
2018/2019,MW43,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-1.2802660476269203,2
2018/2019,MW44,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-1.3082978535245742,3
2018/2019,MW45,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-1.2889363246439118,4
2018/2019,MW46,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-1.3955207450611171,5
2018/2019,MW47,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-1.276045241092725,6
2018/2019,MW48,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-1.0567486057158857,7
2018/2019,MW49,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.8890742865460739,8
2018/2019,MW50,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.8054682533783631,9
2018/2019,MW51,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.779776759146802,10
2018/2019,MW52,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.9230127076651832,11
2018/2019,MW53,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.7244231748269923,12
2018/2019,MW54,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.7031963414310163,13
2018/2019,MW55,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.7133922292596689,14
2018/2019,MW56,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.623856393512522,15
2018/2019,MW57,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.623856393512522,16
2018/2019,MW58,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.9246662328843942,17
2018/2019,MW59,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-1.130854186712088,18
2018/2019,MW60,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.8072156434176112,19
2018/2019,MW61,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.12822914398496904,20
2018/2019,MW62,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.12783337640057704,21
2018/2019,MW63,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.17502946777086656,22
2018/2019,MW64,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.12783345269673532,23
2018/2019,MW65,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.12784303314675302,24
2018/2019,MW66,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.12783847597364192,25
2018/2019,MW67,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.12783413110197434,26
2018/2019,MW68,HHS Region 5,Season peak percentage,Bin,Delphi-Epicast2,-0.12783339310079422,27
2018/2019,MW42,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-2.0139709395391145,1
2018/2019,MW43,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-1.902294265131918,2
2018/2019,MW44,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-1.7587329068439599,3
2018/2019,MW45,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-1.8299793316007964,4
2018/2019,MW46,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-1.8211053535885466,5
2018/2019,MW47,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-1.866602551551837,6
2018/2019,MW48,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-2.2529512961012417,7
2018/2019,MW49,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-2.742642157585701,8
2018/2019,MW50,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-2.960984556207957,9
2018/2019,MW51,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-2.830189397846824,10
2018/2019,MW52,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-2.626967548368618,11
2018/2019,MW53,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-4.051162700815584,12
2018/2019,MW54,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-4.5095298772520955,13
2018/2019,MW55,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-4.394637092746747,14
2018/2019,MW56,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-3.9430595010372747,15
2018/2019,MW57,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-3.9430595010372747,16
2018/2019,MW58,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-0.7019418346304352,17
2018/2019,MW59,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-0.2805755536228251,18
2018/2019,MW60,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-0.1607662897609217,19
2018/2019,MW61,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-0.13279417313784622,20
2018/2019,MW62,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-0.13147282014688064,21
2018/2019,MW63,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-0.13043518070984214,22
2018/2019,MW64,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-0.12987928819369202,23
2018/2019,MW65,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-0.12960101353392556,24
2018/2019,MW66,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-0.1293369870476833,25
2018/2019,MW67,HHS Region 6,Season peak percentage,Bin,Delphi-Epicast2,-0.12888435983726404,26
2018/2019,MW42,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.4539640549607429,1
2018/2019,MW43,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.4151725820311098,2
2018/2019,MW44,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.4910812298039866,3
2018/2019,MW45,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.498830393154236,4
2018/2019,MW46,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.4535473923215694,5
2018/2019,MW47,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.4516658063140042,6
2018/2019,MW48,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.5852621998426857,7
2018/2019,MW49,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.7577746804321719,8
2018/2019,MW50,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.25150719880982,9
2018/2019,MW51,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.828510793216089,10
2018/2019,MW52,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.1762107000235271,11
2018/2019,MW53,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.2405128706601656,12
2018/2019,MW54,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.6459221190744886,13
2018/2019,MW55,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.7587744433056267,14
2018/2019,MW56,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.7215760107897995,15
2018/2019,MW57,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.7215760107897995,16
2018/2019,MW58,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-3.5740002721840147,17
2018/2019,MW59,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-0.7613932030358042,18
2018/2019,MW60,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-0.308046106602814,19
2018/2019,MW61,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-0.4200690490005247,20
2018/2019,MW62,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-1.2959414749069251,21
2018/2019,MW63,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-4.256749936176972,22
2018/2019,MW64,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-0.18673286228514838,23
2018/2019,MW65,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-0.1314767137733751,24
2018/2019,MW66,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-0.12788244379465555,25
2018/2019,MW67,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-0.12783849708690595,26
2018/2019,MW68,HHS Region 7,Season peak percentage,Bin,Delphi-Epicast2,-0.12783341696443135,27
2018/2019,MW42,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-3.2214625020501595,1
2018/2019,MW43,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-2.861693032166012,2
2018/2019,MW44,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-2.9148611353501006,3
2018/2019,MW45,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-2.3758917910311124,4
2018/2019,MW46,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-2.59258231288578,5
2018/2019,MW47,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-3.163287388702588,6
2018/2019,MW48,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-2.6016530558093454,7
2018/2019,MW49,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-2.726160869688409,8
2018/2019,MW50,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-2.1831265815141996,9
2018/2019,MW51,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-1.0539683646606692,10
2018/2019,MW52,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.5815494091308726,11
2018/2019,MW53,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-1.1487194465038064,12
2018/2019,MW54,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-2.250822551419703,13
2018/2019,MW55,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-4.225042258857266,14
2018/2019,MW56,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.21629834675455104,15
2018/2019,MW57,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.21629834675455104,16
2018/2019,MW58,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.35268118319906927,17
2018/2019,MW59,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.35148027371177254,18
2018/2019,MW60,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-1.9626938045489173,19
2018/2019,MW61,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.12818963384784363,20
2018/2019,MW62,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.5267081839079089,21
2018/2019,MW63,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.12786247348490437,22
2018/2019,MW64,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.12784937757504375,23
2018/2019,MW65,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.12784263888387754,24
2018/2019,MW66,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.1278374786640666,25
2018/2019,MW67,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.12783579753371602,26
2018/2019,MW68,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.12783366241901808,27
2018/2019,MW69,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.1278336626917461,28
2018/2019,MW70,HHS Region 8,Season peak percentage,Bin,Delphi-Epicast2,-0.12783441721815017,29
2018/2019,MW42,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-1.1593853338994915,1
2018/2019,MW43,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-1.1860509002183137,2
2018/2019,MW44,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-1.5856084771518775,3
2018/2019,MW45,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-1.5209772004105018,4
2018/2019,MW46,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-1.3777698759722699,5
2018/2019,MW47,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-1.4252759954168257,6
2018/2019,MW48,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-1.5183068192713662,7
2018/2019,MW49,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-1.2884759358010551,8
2018/2019,MW50,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-1.5546049571282305,9
2018/2019,MW51,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.815820712906413,10
2018/2019,MW52,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.7150968868147246,11
2018/2019,MW53,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.5987207017756452,12
2018/2019,MW54,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.5154530356659551,13
2018/2019,MW55,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.4098204150642444,14
2018/2019,MW56,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.21251187314425043,15
2018/2019,MW57,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.21251187314425043,16
2018/2019,MW58,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.22358781683285078,17
2018/2019,MW59,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.1349774205494148,18
2018/2019,MW60,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.17019951953031962,19
2018/2019,MW61,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.14605294229753796,20
2018/2019,MW62,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.348033793316679,21
2018/2019,MW63,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.2832096341864263,22
2018/2019,MW64,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.2891741961290302,23
2018/2019,MW65,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.1935692941201282,24
2018/2019,MW66,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.13681970385259468,25
2018/2019,MW67,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.13114926189260345,26
2018/2019,MW68,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.12808912352982663,27
2018/2019,MW69,HHS Region 9,Season peak percentage,Bin,Delphi-Epicast2,-0.12787470431866071,28
2018/2019,MW42,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.3358120571875736,1
2018/2019,MW43,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.1172364226745815,2
2018/2019,MW44,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.371694325919629,3
2018/2019,MW45,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.1857325252260535,4
2018/2019,MW46,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.246243862882899,5
2018/2019,MW47,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.2776367724527589,6
2018/2019,MW48,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.4230421364920751,7
2018/2019,MW49,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.5056871720371972,8
2018/2019,MW50,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.6229833017041275,9
2018/2019,MW51,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.9124131622749003,10
2018/2019,MW52,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.871067882781739,11
2018/2019,MW53,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.9520625689024762,12
2018/2019,MW54,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-2.532935229421508,13
2018/2019,MW55,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-3.4545928934671015,14
2018/2019,MW56,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-2.3825799710083597,15
2018/2019,MW57,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-2.3825799710083597,16
2018/2019,MW58,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-3.374336663756053,17
2018/2019,MW59,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-1.5202241707817872,18
2018/2019,MW60,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-2.674829273543202,19
2018/2019,MW61,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-2.7895010796431383,20
2018/2019,MW62,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-0.3674834070575579,21
2018/2019,MW63,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-0.4634567949095847,22
2018/2019,MW64,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-0.13017199776720956,23
2018/2019,MW65,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-0.14243735055069112,24
2018/2019,MW66,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-0.1323188982028537,25
2018/2019,MW67,HHS Region 10,Season peak percentage,Bin,Delphi-Epicast2,-0.1309723152837927,26
2018/2019,MW45,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.127869936892325,4
2018/2019,MW46,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.19187825477136825,5
2018/2019,MW47,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.3359934115879389,6
2018/2019,MW48,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.4483426263511208,7
2018/2019,MW49,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.2500072254343106,8
2018/2019,MW50,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.13213106636937438,9
2018/2019,MW51,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.447136490454371,10
2018/2019,MW52,US National,1 wk ahead,Bin,Delphi-Epicast2,-1.3258290571915754,11
2018/2019,MW53,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.7453318161149708,12
2018/2019,MW54,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.2520202961429619,13
2018/2019,MW55,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.3887231625541728,14
2018/2019,MW56,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.23466709844421782,15
2018/2019,MW57,US National,1 wk ahead,Bin,Delphi-Epicast2,-1.6871383403534341,16
2018/2019,MW58,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.2626242291987835,17
2018/2019,MW59,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.16379627614457742,18
2018/2019,MW60,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.20778760709824365,19
2018/2019,MW61,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.24202430210748221,20
2018/2019,MW62,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.20936999840543233,21
2018/2019,MW63,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.5039104435225631,22
2018/2019,MW64,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.1922926210885796,23
2018/2019,MW65,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.1317417045101598,24
2018/2019,MW66,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.1284446260957524,25
2018/2019,MW67,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.1278992028410417,26
2018/2019,MW68,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.12785392285742603,27
2018/2019,MW69,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.12783467719255526,28
2018/2019,MW70,US National,1 wk ahead,Bin,Delphi-Epicast2,-0.12783339197557433,29
2018/2019,MW45,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.13737468959317178,4
2018/2019,MW46,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.21779615608252562,5
2018/2019,MW47,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.2196496530113507,6
2018/2019,MW48,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.1746941566349124,7
2018/2019,MW49,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.20748440389212516,8
2018/2019,MW50,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.13787447060134758,9
2018/2019,MW51,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.5865464941951475,10
2018/2019,MW52,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.4043246547741397,11
2018/2019,MW53,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.15325255527556858,12
2018/2019,MW54,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.3409375823695681,13
2018/2019,MW55,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.2009962930436025,14
2018/2019,MW56,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.5624147905581505,15
2018/2019,MW57,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.41181196589586655,16
2018/2019,MW58,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.18940882011758825,17
2018/2019,MW59,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.1458411675136023,18
2018/2019,MW60,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.1669892980756088,19
2018/2019,MW61,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.1731379804758235,20
2018/2019,MW62,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.14435645062421695,21
2018/2019,MW63,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.23765890334074022,22
2018/2019,MW64,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.19964786398036843,23
2018/2019,MW65,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.1293696128737177,24
2018/2019,MW66,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.1287155634762167,25
2018/2019,MW67,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.1306359239553757,26
2018/2019,MW68,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.13462697655748737,27
2018/2019,MW69,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.14262651384514702,28
2018/2019,MW70,HHS Region 1,1 wk ahead,Bin,Delphi-Epicast2,-0.127933270439604,29
2018/2019,MW45,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.18589884149816405,4
2018/2019,MW46,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.7949268415276475,5
2018/2019,MW47,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.9193850096631857,6
2018/2019,MW48,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.35074751546788413,7
2018/2019,MW49,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.13678490275959126,8
2018/2019,MW50,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.3842353616504819,9
2018/2019,MW51,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.4586900655404182,10
2018/2019,MW52,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.2997968423861371,11
2018/2019,MW53,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-1.160375946228648,12
2018/2019,MW54,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-1.1000805574970174,13
2018/2019,MW55,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.24012835533505336,14
2018/2019,MW56,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.19561675420805094,15
2018/2019,MW57,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.29046426809688103,16
2018/2019,MW58,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.3800979509469562,17
2018/2019,MW59,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.30782941621715565,18
2018/2019,MW60,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.2988334784117502,19
2018/2019,MW61,HHS Region 2,1 wk ahead,Bin,Delphi-Epicast2,-0.2478612094733106,20
