season,model week,location,target,type,entry,score,competition_week
2018/2019,MW70,HHS Region 3,1 wk ahead,Bin,Delphi-Stat,-0.07369747865006669,29
2018/2019,MW43,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.05691680704097416,2
2018/2019,MW44,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.06976812470495643,3
2018/2019,MW45,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.07565718647446666,4
2018/2019,MW46,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.19278299569003707,5
2018/2019,MW47,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.5909720304121411,6
2018/2019,MW48,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.2020359048040853,7
2018/2019,MW49,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.3808976616148956,8
2018/2019,MW50,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.4640733625107838,9
2018/2019,MW51,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.8517432357175029,10
2018/2019,MW52,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.5168226723066409,11
2018/2019,MW53,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.568243972639853,12
2018/2019,MW54,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.4337747028074713,13
2018/2019,MW55,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-1.6594752000134712,14
2018/2019,MW56,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-1.1985828691743177,15
2018/2019,MW57,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-1.699128963871477,16
2018/2019,MW58,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.8143691881728875,17
2018/2019,MW59,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.6524140370807824,18
2018/2019,MW60,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.4565365348718019,19
2018/2019,MW61,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.5418942380718752,20
2018/2019,MW62,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.4807217950365879,21
2018/2019,MW63,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.30085445328121,22
2018/2019,MW64,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.1570036822670073,23
2018/2019,MW65,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.07116350213749065,24
2018/2019,MW66,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.058855803083401,25
2018/2019,MW67,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.06542265109514211,26
2018/2019,MW68,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.04419613396227273,27
2018/2019,MW69,HHS Region 4,1 wk ahead,Bin,Delphi-Stat,-0.04479062856249664,28
2018/2019,MW47,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.2700104204044681,6
2018/2019,MW48,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.11013545373429823,7
2018/2019,MW49,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.15173426708403623,8
2018/2019,MW50,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.2936602054267305,9
2018/2019,MW51,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.5107537441072351,10
2018/2019,MW52,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-1.9795060304470982,11
2018/2019,MW53,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.1541103814362502,12
2018/2019,MW54,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.9130919121661959,13
2018/2019,MW55,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.17835893515260864,14
2018/2019,MW56,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.29290937534921174,15
2018/2019,MW57,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.4207248932495984,16
2018/2019,MW58,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.1428271260616806,17
2018/2019,MW59,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.430959268281434,18
2018/2019,MW60,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.22448956475753654,19
2018/2019,MW61,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.3405648041916365,20
2018/2019,MW62,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.5443945736759668,21
2018/2019,MW63,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.497447929724959,22
2018/2019,MW64,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.8877136329014395,23
2018/2019,MW65,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.19554899984912316,24
2018/2019,MW66,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.06167494449457232,25
2018/2019,MW67,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.03439211563830261,26
2018/2019,MW68,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.030072726551130222,27
2018/2019,MW69,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.03647490157875833,28
2018/2019,MW70,HHS Region 5,1 wk ahead,Bin,Delphi-Stat,-0.026553212043643467,29
2018/2019,MW47,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.598338924326585,6
2018/2019,MW48,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.9553065883627404,7
2018/2019,MW49,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.8333465217369147,8
2018/2019,MW50,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.8370459199348874,9
2018/2019,MW51,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-1.3513811439143641,10
2018/2019,MW52,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-1.1573652298107615,11
2018/2019,MW53,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-1.063963833179215,12
2018/2019,MW54,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-1.1564846739985268,13
2018/2019,MW55,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-1.743538863897417,14
2018/2019,MW56,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-2.1629036654949605,15
2018/2019,MW57,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-2.6897284475678065,16
2018/2019,MW58,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-1.4121329924571173,17
2018/2019,MW59,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-1.155771313093343,18
2018/2019,MW60,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-1.1945341341597193,19
2018/2019,MW61,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.9891351720521651,20
2018/2019,MW62,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.8383208920414624,21
2018/2019,MW63,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-1.691783304929394,22
2018/2019,MW64,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.40743196758089256,23
2018/2019,MW65,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.2626037261695437,24
2018/2019,MW66,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.2913528054028841,25
2018/2019,MW67,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.16804379473310085,26
2018/2019,MW68,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.17809847199243883,27
2018/2019,MW69,HHS Region 6,1 wk ahead,Bin,Delphi-Stat,-0.12181755404652006,28
2018/2019,MW46,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.13447188818198025,5
2018/2019,MW47,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.35177791108046963,6
2018/2019,MW48,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.714366660951661,7
2018/2019,MW49,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.42704310179451005,8
2018/2019,MW50,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-1.106538508480481,9
2018/2019,MW51,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-1.0910046862189888,10
2018/2019,MW52,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-2.3725268815030938,11
2018/2019,MW53,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.8336817707275902,12
2018/2019,MW54,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.41102846665416026,13
2018/2019,MW55,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.6896014517438387,14
2018/2019,MW56,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.7108380183722735,15
2018/2019,MW57,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.6928235089557114,16
2018/2019,MW58,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-1.7716502361101498,17
2018/2019,MW59,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.8690751354525049,18
2018/2019,MW60,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.5671700938555002,19
2018/2019,MW61,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-1.489248833900991,20
2018/2019,MW62,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-1.0912164035122798,21
2018/2019,MW63,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-1.9384203787225738,22
2018/2019,MW64,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.4850054173448885,23
2018/2019,MW65,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-1.9563843393369216,24
2018/2019,MW66,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.47900836007766523,25
2018/2019,MW67,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.4325200984166171,26
2018/2019,MW68,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.05348558779869268,27
2018/2019,MW69,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.05503039810682613,28
2018/2019,MW70,HHS Region 7,1 wk ahead,Bin,Delphi-Stat,-0.051600155997941426,29
2018/2019,MW42,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.25945068093746343,1
2018/2019,MW43,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.15249380293430373,2
2018/2019,MW44,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.09884129127274255,3
2018/2019,MW45,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.17913942176503295,4
2018/2019,MW46,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.2589586385059433,5
2018/2019,MW47,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.51993267314017,6
2018/2019,MW48,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.2597325673337617,7
2018/2019,MW49,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.5795517745248331,8
2018/2019,MW50,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.4713412915387804,9
2018/2019,MW51,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.9392594042498202,10
2018/2019,MW52,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-1.0361775024373665,11
2018/2019,MW53,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.774472952878442,12
2018/2019,MW54,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.4316442057757422,13
2018/2019,MW55,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.8008437714119832,14
2018/2019,MW56,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-2.2826169484615626,15
2018/2019,MW57,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-1.4793355578972027,16
2018/2019,MW58,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-1.4601837493501812,17
2018/2019,MW59,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-1.4039626770625184,18
2018/2019,MW60,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.8270564006795688,19
2018/2019,MW61,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.842867304813344,20
2018/2019,MW62,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.9380831938758605,21
2018/2019,MW63,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-1.0341729728961528,22
2018/2019,MW64,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.619763918595433,23
2018/2019,MW65,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.5075886259658707,24
2018/2019,MW66,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.10244483956715124,25
2018/2019,MW67,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.2396710706380628,26
2018/2019,MW68,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.07744337968371831,27
2018/2019,MW69,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.38479594708313314,28
2018/2019,MW70,HHS Region 8,1 wk ahead,Bin,Delphi-Stat,-0.17472275602071025,29
2018/2019,MW44,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.0798716641983798,3
2018/2019,MW45,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.10248410495286552,4
2018/2019,MW46,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.26279637690638097,5
2018/2019,MW47,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.1677184880130008,6
2018/2019,MW48,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.2081254722526037,7
2018/2019,MW49,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.28139834303131034,8
2018/2019,MW50,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.42998410257045,9
2018/2019,MW51,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.75741315401303555,10
2018/2019,MW52,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.6111390286700498,11
2018/2019,MW53,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.4049925562374133,12
2018/2019,MW54,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.8525322626186995,13
2018/2019,MW55,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.3761967363019247,14
2018/2019,MW56,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.3350852059026241,15
2018/2019,MW57,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.34603002268747773,16
2018/2019,MW58,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.8565544491641279,17
2018/2019,MW59,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.27761995189362443,18
2018/2019,MW60,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.26620246231249045,19
2018/2019,MW61,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.20558790060118476,20
2018/2019,MW62,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.1728857206860208,21
2018/2019,MW63,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.15701410181277892,22
2018/2019,MW64,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.37363600110656153,23
2018/2019,MW65,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.13519085571424105,24
2018/2019,MW66,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.10159684000654426,25
2018/2019,MW67,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.19396076946234306,26
2018/2019,MW68,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.222513276002323,27
2018/2019,MW69,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.1629969633392988,28
2018/2019,MW70,HHS Region 9,1 wk ahead,Bin,Delphi-Stat,-0.07769432750039941,29
2018/2019,MW46,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.11141596132587056,5
2018/2019,MW47,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.22166378367244038,6
2018/2019,MW48,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.16923319490209474,7
2018/2019,MW49,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.20385056416607988,8
2018/2019,MW50,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.3232291775662547,9
2018/2019,MW51,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.7167865074045009,10
2018/2019,MW52,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.5134915079489031,11
2018/2019,MW53,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.46531801288271035,12
2018/2019,MW54,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.39875567519337424,13
2018/2019,MW55,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.467915855302054,14
2018/2019,MW56,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.4599955004298593,15
2018/2019,MW57,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-1.4496194307726484,16
2018/2019,MW58,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-2.7285794097466547,17
2018/2019,MW59,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.5782615670245822,18
2018/2019,MW60,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.4723577833899676,19
2018/2019,MW61,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.9721282043564713,20
2018/2019,MW62,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-1.1525242837898988,21
2018/2019,MW63,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.5074589461842572,22
2018/2019,MW64,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-2.9599791243864244,23
2018/2019,MW65,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-1.1912424692445207,24
2018/2019,MW66,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.9802925779484775,25
2018/2019,MW67,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.07668332657477124,26
2018/2019,MW68,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.05321537158895745,27
2018/2019,MW69,HHS Region 10,1 wk ahead,Bin,Delphi-Stat,-0.06846964673995068,28
2018/2019,MW45,US National,2 wk ahead,Bin,Delphi-Stat,-0.2559456252892673,4
2018/2019,MW46,US National,2 wk ahead,Bin,Delphi-Stat,-0.33051786576990366,5
2018/2019,MW47,US National,2 wk ahead,Bin,Delphi-Stat,-0.7048083361829224,6
2018/2019,MW48,US National,2 wk ahead,Bin,Delphi-Stat,-0.5438017221105059,7
2018/2019,MW49,US National,2 wk ahead,Bin,Delphi-Stat,-0.5006031119334904,8
2018/2019,MW50,US National,2 wk ahead,Bin,Delphi-Stat,-1.2972343022029236,9
2018/2019,MW51,US National,2 wk ahead,Bin,Delphi-Stat,-0.6463652955554068,10
2018/2019,MW52,US National,2 wk ahead,Bin,Delphi-Stat,-0.6610392693043472,11
2018/2019,MW53,US National,2 wk ahead,Bin,Delphi-Stat,-0.5013244342348214,12
2018/2019,MW54,US National,2 wk ahead,Bin,Delphi-Stat,-0.9042968164959422,13
2018/2019,MW55,US National,2 wk ahead,Bin,Delphi-Stat,-1.3793623944401883,14
2018/2019,MW56,US National,2 wk ahead,Bin,Delphi-Stat,-1.597489611193816,15
2018/2019,MW57,US National,2 wk ahead,Bin,Delphi-Stat,-1.183791276100936,16
2018/2019,MW58,US National,2 wk ahead,Bin,Delphi-Stat,-1.2509196697666183,17
2018/2019,MW59,US National,2 wk ahead,Bin,Delphi-Stat,-0.6574531566067373,18
2018/2019,MW60,US National,2 wk ahead,Bin,Delphi-Stat,-0.5174367868978815,19
2018/2019,MW61,US National,2 wk ahead,Bin,Delphi-Stat,-0.739433168630332,20
2018/2019,MW62,US National,2 wk ahead,Bin,Delphi-Stat,-0.19539516600542625,21
2018/2019,MW63,US National,2 wk ahead,Bin,Delphi-Stat,-0.9027337384239427,22
2018/2019,MW64,US National,2 wk ahead,Bin,Delphi-Stat,-0.24047395194074186,23
2018/2019,MW65,US National,2 wk ahead,Bin,Delphi-Stat,-0.0904652425850691,24
2018/2019,MW66,US National,2 wk ahead,Bin,Delphi-Stat,-0.05983878726574269,25
2018/2019,MW67,US National,2 wk ahead,Bin,Delphi-Stat,-0.0424892311058619,26
2018/2019,MW68,US National,2 wk ahead,Bin,Delphi-Stat,-0.044962902603616864,27
2018/2019,MW69,US National,2 wk ahead,Bin,Delphi-Stat,-0.02780596674222809,28
2018/2019,MW70,US National,2 wk ahead,Bin,Delphi-Stat,-0.035075134174441726,29
2018/2019,MW45,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.23131567550861087,4
2018/2019,MW46,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.2325238817471078,5
2018/2019,MW47,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.3644904776007263,6
2018/2019,MW48,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.22165380058023892,7
2018/2019,MW49,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.4719647221810382,8
2018/2019,MW50,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-1.2325111311567813,9
2018/2019,MW51,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.8585517608747977,10
2018/2019,MW52,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.6435837029734682,11
2018/2019,MW53,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-1.028413073056051,12
2018/2019,MW54,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-1.012305208484075,13
2018/2019,MW55,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-1.1584066465581957,14
2018/2019,MW56,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-1.0691540234718275,15
2018/2019,MW57,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.8647998498139267,16
2018/2019,MW58,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.6051122494641189,17
2018/2019,MW59,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.48845306983022935,18
2018/2019,MW60,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.45517480388928144,19
2018/2019,MW61,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.3621025386132468,20
2018/2019,MW62,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.2985728584752358,21
2018/2019,MW63,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.2846164360875751,22
2018/2019,MW64,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.2712503738241743,23
2018/2019,MW65,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.15543437776604963,24
2018/2019,MW66,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.20364433666825132,25
2018/2019,MW67,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.3296764478549426,26
2018/2019,MW68,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.47572170276940423,27
2018/2019,MW69,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.058690929139096196,28
2018/2019,MW70,HHS Region 1,2 wk ahead,Bin,Delphi-Stat,-0.06713589300672054,29
2018/2019,MW45,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.49982666736327774,4
2018/2019,MW46,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.9263359127384525,5
2018/2019,MW47,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.7706680938753542,6
2018/2019,MW48,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.8668364264522211,7
2018/2019,MW49,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-1.010466326962877,8
2018/2019,MW50,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-1.4497228303629102,9
2018/2019,MW51,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.9449884393789718,10
2018/2019,MW52,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-1.1072788210315714,11
2018/2019,MW53,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.9625305058389602,12
2018/2019,MW54,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-1.0206076761593932,13
2018/2019,MW55,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.8504661597902787,14
2018/2019,MW56,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.8785517176540781,15
2018/2019,MW57,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.9258812084472854,16
2018/2019,MW58,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.8344121496455505,17
2018/2019,MW59,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.934746485303448,18
2018/2019,MW60,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.8559187205643867,19
2018/2019,MW61,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.775654522611891,20
2018/2019,MW62,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.756278330714293,21
2018/2019,MW63,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.8019871561181476,22
2018/2019,MW64,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.6942949456590449,23
2018/2019,MW65,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.4052382420334096,24
2018/2019,MW66,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.44264217633701936,25
2018/2019,MW67,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.41165753227191526,26
2018/2019,MW68,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.5173490188436587,27
2018/2019,MW69,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.3086722392515635,28
2018/2019,MW70,HHS Region 2,2 wk ahead,Bin,Delphi-Stat,-0.5736938065530396,29
2018/2019,MW46,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.37214638814405654,5
2018/2019,MW47,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.7190172337769537,6
2018/2019,MW48,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.2926751219362151,7
2018/2019,MW49,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.4268758053728737,8
2018/2019,MW50,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.6772619027348836,9
2018/2019,MW51,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.7449361911118735,10
2018/2019,MW52,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.6182386364779714,11
2018/2019,MW53,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.5398085577401007,12
2018/2019,MW54,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-1.3658991904787805,13
2018/2019,MW55,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.9594430289652988,14
2018/2019,MW56,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-1.019368324742883,15
2018/2019,MW57,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.9329679815378321,16
2018/2019,MW58,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-1.0947130752202014,17
2018/2019,MW59,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.8509196753364835,18
2018/2019,MW60,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.8149331329761322,19
2018/2019,MW61,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-1.1767720204362975,20
2018/2019,MW62,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.546319520000081,21
2018/2019,MW63,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.6819304051789719,22
2018/2019,MW64,HHS Region 3,2 wk ahead,Bin,Delphi-Stat,-0.4672302628798286,23
